datetime,open,high,low,close,volume,month-year,PP,R1,S1,R2,S2,R3,S3,rsi,ema,sma,UP_BB,MID_BB,LOW_BB
2010-06-23,5316.15,5333.3,5288.15,5323.15,681408038,2010-05,5050.483333333334,5314.516666666667,4822.266666666667,5542.7333333333345,4558.233333333334,5806.766666666667,4330.016666666667,62.6135656891263,5244.437069993128,5139.760000000004,5381.3197350551145,5139.760000000004,4898.200264944893
2010-06-24,5323.25,5348.3,5284.55,5320.6,808871251,2010-05,5050.483333333334,5314.516666666667,4822.266666666667,5542.7333333333345,4558.233333333334,5806.766666666667,4330.016666666667,62.36225791847495,5258.284875448923,5155.635000000004,5400.886856465765,5155.635000000004,4910.383143534243
2010-06-25,5320.5,5320.5,5259.9,5269.05,714590387,2010-05,5050.483333333334,5314.516666666667,4822.266666666667,5542.7333333333345,4558.233333333334,5806.766666666667,4330.016666666667,57.350948077233014,5260.242170821846,5165.760000000004,5412.181946262704,5165.760000000004,4919.338053737304
2010-06-28,5271.1,5339.45,5270.75,5333.5,621295246,2010-05,5050.483333333334,5314.516666666667,4822.266666666667,5542.7333333333345,4558.233333333334,5806.766666666667,4330.016666666667,61.51485909946559,5273.561776126965,5178.1200000000035,5432.043729493542,5178.1200000000035,4924.196270506465
2010-06-30,5254.25,5320.35,5210.0,5312.5,765759977,2010-05,5050.483333333334,5314.516666666667,4822.266666666667,5542.7333333333345,4558.233333333334,5806.766666666667,4330.016666666667,59.47723582639907,5280.641453194789,5195.235000000003,5436.628908580815,5195.235000000003,4953.841091419192
2010-07-01,5312.05,5312.55,5232.1,5251.4,623905195,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,53.88461656067264,5275.324825341191,5206.812500000003,5435.315862940102,5206.812500000003,4978.309137059903
2010-07-02,5251.25,5277.25,5225.6,5237.1,671093425,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,52.637129117858095,5268.3748570973385,5213.142500000004,5437.601311978722,5213.142500000004,4988.683688021285
2010-07-05,5237.0,5252.75,5225.85,5235.9,503982635,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,52.52723212862031,5262.470337625095,5218.162500000003,5439.92558501398,5218.162500000003,4996.399414986026
2010-07-06,5236.1,5297.45,5231.5,5289.05,573184999,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,56.82670759984083,5267.303003511442,5230.915000000003,5437.676222428004,5230.915000000003,5024.153777572002
2010-07-07,5293.1,5296.75,5233.45,5241.1,589451790,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,52.23083562796255,5262.538821054816,5243.615000000003,5417.501857179884,5243.615000000003,5069.728142820123
2010-07-08,5242.0,5320.5,5242.0,5296.85,596187128,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,56.62334254037839,5268.777217226668,5258.442500000003,5392.917684606363,5258.442500000003,5123.967315393643
2010-07-09,5297.2,5359.05,5297.2,5352.45,737859003,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,60.52215912521002,5283.990450458183,5272.135000000003,5384.529190685769,5272.135000000003,5159.740809314237
2010-07-12,5352.25,5402.7,5351.6,5383.0,655521769,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,62.5157962754231,5301.992186738513,5285.317500000003,5383.942543852543,5285.317500000003,5186.6924561474625
2010-07-13,5370.2,5406.2,5357.85,5400.65,698864188,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,63.65768425552189,5319.929970967874,5295.465000000002,5397.641142518345,5295.465000000002,5193.288857481659
2010-07-14,5402.0,5453.45,5371.7,5386.15,750444445,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,61.98703960863471,5331.9699762464425,5303.655000000002,5407.323958227499,5303.655000000002,5199.986041772504
2010-07-15,5387.1,5399.2,5360.6,5378.75,591698414,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,61.10565982145067,5340.475435110726,5310.925000000001,5414.245542487771,5310.925000000001,5207.604457512231
2010-07-16,5376.65,5401.35,5374.4,5393.9,611912294,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,62.287907362272236,5350.188992363321,5316.8775000000005,5424.81310337065,5316.8775000000005,5208.941896629351
2010-07-19,5392.7,5409.1,5361.5,5386.45,601344868,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,61.301130812323656,5356.781902842717,5323.070000000001,5432.045058614279,5323.070000000001,5214.094941385722
2010-07-20,5387.0,5416.45,5353.6,5368.0,582748396,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,58.81607635619854,5358.821556871314,5323.805,5433.779419298282,5323.805,5213.830580701719
2010-07-21,5368.85,5409.1,5368.85,5399.35,599054855,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,61.66016739848267,5366.190364712893,5327.945000000001,5442.647645566614,5327.945000000001,5213.242354433387
2010-07-22,5399.15,5447.15,5372.2,5441.95,626694539,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,65.17911144233321,5379.964843856003,5333.885,5458.826554736571,5333.885,5208.94344526343
2010-07-23,5441.9,5477.5,5435.15,5449.1,773661153,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,65.747358690703,5392.534872245821,5340.31,5474.715619674179,5340.31,5205.904380325822
2010-07-26,5446.55,5466.25,5409.2,5418.6,590298684,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,61.16215383293409,5397.273986382945,5347.7875,5482.143318165834,5347.7875,5213.431681834167
2010-07-27,5420.2,5450.95,5407.2,5430.6,565084106,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,62.276844929999996,5403.333261586045,5352.642500000001,5491.523590415465,5352.642500000001,5213.7614095845365
2010-07-29,5397.85,5415.85,5381.55,5408.9,734639792,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,58.98022419803248,5404.345395843128,5357.462500000001,5497.125397274127,5357.462500000001,5217.799602725874
2010-07-30,5408.4,5413.25,5349.2,5367.6,637733789,2010-06,5213.433333333333,5465.816666666667,5060.116666666667,5619.133333333334,4807.733333333334,5871.516666666666,4654.416666666667,53.20738692961074,5397.664414780741,5363.272500000001,5494.197682737974,5363.272500000001,5232.347317262028
2010-08-02,5369.55,5438.85,5351.3,5431.65,581020016,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,59.781829979603444,5403.843612093334,5373.000000000001,5493.47449107579,5373.000000000001,5252.525508924212
2010-08-03,5432.5,5459.2,5426.4,5439.55,629330023,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,60.518658138327616,5410.335682621819,5383.182500000001,5489.134698065929,5383.182500000001,5277.2303019340725
2010-08-04,5441.35,5481.9,5428.4,5467.85,626362230,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,63.12493602313152,5420.792831236034,5392.122500000001,5494.921845693167,5392.122500000001,5289.323154306836
2010-08-05,5470.15,5487.15,5443.1,5447.1,693788205,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,59.99756924261446,5425.575952829482,5402.4225000000015,5481.075481347967,5402.4225000000015,5323.769518652036
2010-08-06,5448.25,5471.9,5431.35,5439.25,746213506,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,58.81051895252168,5428.062143224121,5409.542500000001,5472.990559662568,5409.542500000001,5346.094440337435
2010-08-09,5439.8,5492.3,5433.25,5486.15,667424772,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,63.461780038536055,5438.623571728826,5416.227500000001,5482.323872630683,5416.227500000001,5350.131127369319
2010-08-10,5486.8,5491.45,5445.35,5460.7,728381104,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,59.53313510973452,5442.6374677781305,5420.112500000001,5487.06849207643,5420.112500000001,5353.1565079235725
2010-08-11,5460.7,5474.6,5412.0,5420.6,757602845,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,53.873988701512395,5438.630655454834,5421.1100000000015,5487.468229330849,5421.1100000000015,5354.751770669154
2010-08-12,5418.7,5431.1,5372.45,5416.45,690109803,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,53.30920418418435,5434.5978090085,5422.625000000002,5487.07759110305,5422.625000000002,5358.172408896954
2010-08-13,5420.65,5476.5,5415.5,5452.1,765486294,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,57.437119545751834,5437.780025552409,5426.292500000001,5488.655039035122,5426.292500000001,5363.929960964881
2010-08-16,5452.1,5465.25,5397.4,5418.3,702861064,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,52.6815764718339,5434.238202724699,5427.512500000003,5488.225380633771,5427.512500000003,5366.799619366234
2010-08-17,5422.15,5443.55,5408.8,5414.15,742463587,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,52.111079144296234,5430.585802229299,5428.897500000002,5487.008312030826,5428.897500000002,5370.786687969177
2010-08-18,5416.25,5487.95,5416.25,5479.15,773362957,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,59.50746790775901,5439.415656369426,5434.455000000002,5489.379356162651,5434.455000000002,5379.530643837353
2010-08-19,5478.25,5544.7,5478.1,5540.2,811769738,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,64.9785779637322,5457.740082484076,5441.497500000001,5510.838876355652,5441.497500000001,5372.15612364435
2010-08-20,5540.8,5546.6,5513.35,5530.65,722945961,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,63.53247675569481,5470.996431123335,5445.932500000001,5525.425532870192,5445.932500000001,5366.43946712981
2010-08-23,5531.15,5549.8,5519.4,5543.5,692460137,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,64.6717681769808,5484.17889819182,5450.652500000001,5540.829578434136,5450.652500000001,5360.475421565866
2010-08-24,5541.1,5547.25,5488.45,5505.1,666974944,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,58.763638522221754,5487.982734884216,5454.977500000001,5546.871550269415,5454.977500000001,5363.083449730587
2010-08-25,5505.3,5506.15,5452.55,5462.35,676627094,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,52.962739552193796,5483.322237632541,5456.5650000000005,5547.814406025044,5456.5650000000005,5365.315593974957
2010-08-26,5462.1,5486.55,5454.7,5477.9,739183233,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,54.71391771210294,5482.336376244806,5460.015000000001,5548.984040120102,5460.015000000001,5371.045959879901
2010-08-30,5408.9,5469.0,5390.35,5415.45,538639135,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,47.125804186114514,5470.175216927569,5462.4075,5543.535148030245,5462.4075,5381.279851969755
2010-08-31,5413.55,5413.9,5348.9,5402.4,612220145,2010-07,5356.900000000001,5488.200000000001,5236.300000000001,5608.800000000001,5105.000000000001,5740.1,4984.4000000000015,45.69950620780182,5457.852450213465,5460.945000000001,5545.230911633668,5460.945000000001,5376.659088366333
2010-09-01,5403.05,5478.6,5403.05,5471.85,608160678,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,53.72614304272306,5460.397459265562,5462.56,5546.380740869605,5462.56,5378.739259130396
2010-09-02,5471.9,5513.95,5471.85,5486.15,764018474,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,55.1947553344978,5465.079739399096,5463.475,5547.904073783506,5463.475,5379.045926216495
2010-09-03,5486.3,5510.4,5473.65,5479.4,723789797,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,54.3184186427899,5467.683423144715,5465.089999999999,5549.440036158843,5465.089999999999,5380.739963841155
2010-09-06,5479.55,5589.4,5479.55,5576.95,750114794,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,63.36989683256685,5487.550073482039,5471.974999999999,5568.381983668133,5471.974999999999,5375.568016331866
2010-09-07,5575.9,5625.5,5571.65,5604.0,813838021,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,65.41622577256278,5508.722787394396,5477.867499999999,5590.123253861386,5477.867499999999,5365.611746138613
2010-09-08,5604.25,5625.3,5567.75,5607.85,794972938,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,65.70984527113094,5526.745916959051,5485.225,5610.544465766272,5485.225,5359.905534233729
2010-09-09,5608.3,5647.45,5608.1,5640.05,886526838,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,68.14574695996126,5547.346659330133,5496.1975,5634.697548646042,5496.1975,5357.697451353958
2010-09-13,5639.2,5770.6,5639.2,5760.0,758221002,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,75.21037540600841,5586.01090308829,5513.375,5688.441891501427,5513.375,5338.308108498573
2010-09-14,5760.3,5838.45,5760.3,5795.55,851817217,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,76.84912763995551,5624.1089207086015,5530.5475,5741.835120259668,5530.5475,5319.259879740332
2010-09-15,5795.25,5869.45,5792.2,5860.95,809764495,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,79.5300430041498,5667.170935125219,5552.679999999999,5801.670623116654,5552.679999999999,5303.689376883345
2010-09-16,5861.1,5901.65,5815.8,5828.7,813542427,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,74.92254737272636,5696.539856011543,5573.407499999999,5841.13330987834,5573.407499999999,5305.681690121659
2010-09-17,5828.7,5898.4,5828.7,5884.95,921224159,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,77.38367043513387,5730.796245827626,5593.6975,5889.78063608675,5593.6975,5297.614363913251
2010-09-20,5885.05,5989.5,5885.05,5980.45,894354824,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,80.8244931170506,5776.18783749533,5615.71,5954.929877955258,5615.71,5276.490122044742
2010-09-21,5980.5,6032.8,5961.85,6009.05,876895283,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,81.72136670256826,5818.52641249618,5639.63,6016.827150572449,5639.63,5262.432849427551
2010-09-22,6008.4,6037.4,5946.45,5991.0,893017711,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,79.20354564807577,5849.8852465877835,5662.005,6065.885066232513,5662.005,5258.124933767487
2010-09-23,5991.05,6006.8,5932.4,5959.55,807872662,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,74.87488504665014,5869.824292662732,5684.7275,6101.664700876801,5684.7275,5267.790299123199
2010-09-24,5959.45,6029.1,5951.2,6018.3,871473852,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,77.36366721298869,5896.819875814962,5712.525,6140.438072363998,5712.525,5284.611927636001
2010-09-27,6018.3,6073.5,6018.3,6035.65,816999990,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,78.05500548050176,5922.061716575878,5740.4125,6176.154306434694,5740.4125,5304.6706935653065
2010-09-28,6036.05,6049.8,5991.3,6029.5,800324794,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,77.15548377858295,5941.595949925718,5771.115,6197.371424115803,5771.115,5344.858575884196
2010-09-29,6029.15,6071.55,5979.65,5991.3,956341033,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,71.63344260121256,5950.633049939223,5800.56,6201.474758521044,5800.56,5399.645241478956
2010-09-30,5991.35,6048.45,5963.6,6029.95,915231368,2010-08,5433.7,5518.5,5317.599999999999,5634.6,5232.799999999999,5719.400000000001,5116.699999999999,73.68554067161077,5965.054313586637,5828.465,6211.2597088191815,5828.465,5445.670291180819
2010-10-01,6030.3,6153.1,6030.3,6143.4,921670016,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,78.58317405070082,5997.48080202543,5861.3275,6233.635050923911,5861.3275,5489.01994907609
2010-10-06,6150.95,6223.4,6148.6,6186.45,1134536670,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,80.09696034283719,6031.838838020807,5896.68,6251.053983807974,5896.68,5542.306016192027
2010-10-07,6186.85,6199.45,6107.5,6120.3,1152185695,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,71.70955097797273,6047.922685653388,5923.847500000001,6258.786829543325,5923.847500000001,5588.908170456676
2010-10-08,6121.4,6148.6,6067.0,6103.45,1074201807,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,69.70718216535077,6058.018560989135,5948.820000000001,6258.1430971007085,5948.820000000001,5639.496902899293
2010-10-11,6105.95,6187.75,6105.95,6135.85,856439126,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,71.36304260708931,6072.169731718383,5975.22,6252.053658358156,5975.22,5698.386341641844
2010-10-12,6135.95,6144.95,6057.95,6090.9,796299320,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,65.97497930187258,6075.575235042314,5997.7625,6231.883844338656,5997.7625,5763.641155661344
2010-10-13,6091.45,6240.25,6089.75,6233.9,1008653599,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,72.96753591169022,6104.361555943711,6021.4574999999995,6250.396300282877,6021.4574999999995,5792.518699717122
2010-10-14,6234.3,6284.1,6157.9,6177.35,1099159624,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,67.09520734093547,6117.632182135764,6040.5475,6254.109941630002,6040.5475,5826.985058369997
2010-10-15,6175.9,6200.6,6050.35,6062.65,859770475,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,57.06389858120655,6107.635421747444,6050.6325,6247.733335297516,6050.6325,5853.531664702484
2010-10-18,6112.75,6115.1,5985.1,6075.95,760835864,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,57.850814252592876,6101.874435975181,6062.995,6231.858263914742,6062.995,5894.131736085258
2010-10-19,6114.45,6127.05,6008.15,6027.3,829861537,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,53.95537707120145,6088.315447616057,6070.1125,6219.199685481993,6070.1125,5921.025314518008
2010-10-20,6002.95,6038.1,5966.75,5982.1,787100987,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,50.54968442603186,6069.003548049502,6070.195000000001,6219.085325071478,6070.195000000001,5921.304674928523
2010-10-21,6008.9,6113.5,5984.9,6101.5,761174943,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,58.07749261699682,6074.911993858683,6074.8175,6221.552353647455,6074.8175,5928.082646352545
2010-10-22,6113.4,6121.1,6041.35,6066.05,857075882,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,55.381842787262855,6073.300722248013,6078.570000000001,6220.291880455625,6078.570000000001,5936.8481195443765
2010-10-25,6101.25,6151.3,6094.6,6105.8,841757428,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,57.74988319241542,6079.209681839283,6085.882500000001,6216.979194370573,6085.882500000001,5954.785805629428
2010-10-26,6116.3,6120.25,6074.65,6082.0,819543890,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,55.83897669462963,6079.717012413958,6089.0675,6216.485325577557,6089.0675,5961.649674422443
2010-10-27,6075.45,6075.95,5987.55,6012.65,856812835,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,50.586357376170646,6067.523010156875,6087.9175000000005,6217.637403156446,6087.9175000000005,5958.1975968435545
2010-10-28,6039.95,6071.1,5968.1,5987.7,1143718839,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,48.80752893691705,6053.0097355828975,6085.8275,6220.497353623266,6085.8275,5951.157646376735
2010-10-29,6021.15,6032.65,5937.1,6017.7,841183144,2010-09,5835.5,6267.95,5597.5,6505.95,5165.05,6938.4,4927.05,51.03701092014684,6046.589783658735,6087.1475,6218.563562469145,6087.1475,5955.731437530855
2010-11-01,6092.3,6132.4,6084.75,6117.55,726022728,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,57.648221942277765,6059.491641175328,6091.5275,6220.848787787065,6091.5275,5962.2062122129355
2010-11-02,6127.55,6138.1,6094.4,6119.0,761780959,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,57.73746475694892,6070.311342779814,6090.307500000001,6218.099668284783,6090.307500000001,5962.515331715219
2010-11-03,6150.6,6182.5,6146.8,6160.5,849528907,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,60.31493402449135,6086.709280456212,6089.01,6213.351568270385,6089.01,5964.668431729616
2010-11-04,6209.6,6290.15,6199.35,6281.8,1207226157,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,66.70634584045631,6122.180320373264,6097.085000000001,6246.877480118089,6097.085000000001,5947.292519881913
2010-11-05,6321.85,6338.5,6303.1,6312.45,239069253,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,68.10418671703695,6156.774807578126,6107.535000000001,6284.366250348846,6107.535000000001,5930.703749651156
2010-11-08,6335.25,6335.9,6265.35,6273.2,937072902,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,64.37667773738379,6177.9430243821025,6114.4025,6305.214636602884,6114.4025,5923.590363397117
2010-11-09,6281.0,6310.9,6243.55,6301.55,1040110783,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,65.83136810427001,6200.417019948993,6124.935,6331.961329484803,6124.935,5917.908670515198
2010-11-10,6303.2,6307.65,6269.25,6275.7,963046485,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,63.293396759714796,6214.104834503722,6127.025000000001,6339.189491609534,6127.025000000001,5914.860508390467
2010-11-11,6286.35,6296.55,6179.5,6194.25,1083647619,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,55.97131507977584,6210.494864593954,6127.870000000001,6340.962079627435,6127.870000000001,5914.777920372567
2010-11-12,6182.3,6202.5,6056.75,6071.65,1020906628,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,47.13272864020825,6185.250343758689,6128.320000000001,6340.896650646148,6128.320000000001,5915.743349353853
2010-11-15,6079.9,6128.75,6039.4,6121.6,838245212,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,50.55835447231224,6173.677553984382,6130.602500000001,6341.857089239826,6130.602500000001,5919.347910760176
2010-11-16,6143.45,6144.05,5970.6,5988.7,903835023,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,42.641392182650755,6140.045271441767,6128.672500000001,6344.326353373691,6128.672500000001,5913.01864662631
2010-11-18,6075.95,6076.2,5906.75,5998.8,926716233,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,43.3671886389063,6114.364312997809,6129.507500000001,6343.003329643036,6129.507500000001,5916.011670356966
2010-11-19,6011.3,6013.25,5863.95,5890.3,808024833,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,37.82937367694261,6073.6253469982075,6118.9475,6356.479764071567,6118.9475,5881.4152359284335
2010-11-22,5920.9,6020.25,5905.15,6010.0,713224264,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,46.0190508598549,6062.057102089442,6116.145,6357.400969667016,6116.145,5874.8890303329845
2010-11-23,5971.55,5973.35,5824.95,5934.75,825397537,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,42.25100944652589,6038.910356254998,6107.592500000001,6361.504467569386,6107.592500000001,5853.680532430615
2010-11-24,5946.8,5976.65,5833.6,5865.75,730260458,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,39.09036929185302,6007.426655117726,6096.780000000001,6371.680364495858,6096.780000000001,5821.879635504143
2010-11-25,5883.95,5907.1,5780.35,5799.75,1080179107,2010-10,6079.633333333334,6222.166666666668,5875.166666666668,6426.633333333333,5732.633333333334,6569.166666666668,5528.166666666668,36.29365442047341,5969.667263278139,6086.135,6388.371230620933,6086.135,5783.898769379068
